
{'eval/walltime': 170.31577563285828, 'eval/episode_distance_from_origin': Array(3040.6353, dtype=float32), 'eval/episode_distance_reward': Array(0.05001232, dtype=float32), 'eval/episode_forward_reward': Array(8.33539, dtype=float32), 'eval/episode_reward': Array(-202.40869, dtype=float32), 'eval/episode_reward_alive': Array(1.8320312, dtype=float32), 'eval/episode_reward_linvel': Array(8.33539, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.6261, dtype=float32), 'eval/episode_x_position': Array(3020.0205, dtype=float32), 'eval/episode_x_velocity': Array(1.6670766, dtype=float32), 'eval/episode_y_position': Array(-1.0245423, dtype=float32), 'eval/episode_y_velocity': Array(-1.7963622, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.553, dtype=float32), 'eval/episode_distance_reward_std': Array(0.37821695, dtype=float32), 'eval/episode_forward_reward_std': Array(63.036163, dtype=float32), 'eval/episode_reward_std': Array(63.247475, dtype=float32), 'eval/episode_reward_alive_std': Array(2.5975327, dtype=float32), 'eval/episode_reward_linvel_std': Array(63.036163, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.1968799, dtype=float32), 'eval/episode_x_position_std': Array(52.82417, dtype=float32), 'eval/episode_x_velocity_std': Array(12.607232, dtype=float32), 'eval/episode_y_position_std': Array(56.90352, dtype=float32), 'eval/episode_y_velocity_std': Array(12.41615, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 170.31577563285828, 'eval/sps': 751.5451785037435, 'num_steps': 0}
{'eval/walltime': 306.72169637680054, 'training/sps': 1488.8062159536705, 'training/walltime': 55.023950815200806, 'training/entropy_loss': Array(-0.00509988, dtype=float32), 'training/policy_loss': Array(-0.01965451, dtype=float32), 'training/total_loss': Array(-0.00082416, dtype=float32), 'training/v_loss': Array(0.02393024, dtype=float32), 'eval/episode_distance_from_origin': Array(3157.0508, dtype=float32), 'eval/episode_distance_reward': Array(0.60457665, dtype=float32), 'eval/episode_forward_reward': Array(100.76278, dtype=float32), 'eval/episode_reward': Array(-109.40407, dtype=float32), 'eval/episode_reward_alive': Array(2.0351562, dtype=float32), 'eval/episode_reward_linvel': Array(100.76278, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.80658, dtype=float32), 'eval/episode_x_position': Array(3136.0876, dtype=float32), 'eval/episode_x_velocity': Array(20.152554, dtype=float32), 'eval/episode_y_position': Array(1.6758246, dtype=float32), 'eval/episode_y_velocity': Array(-1.6064665, dtype=float32), 'eval/episode_distance_from_origin_std': Array(53.605904, dtype=float32), 'eval/episode_distance_reward_std': Array(0.33467916, dtype=float32), 'eval/episode_forward_reward_std': Array(55.779858, dtype=float32), 'eval/episode_reward_std': Array(56.93495, dtype=float32), 'eval/episode_reward_alive_std': Array(4.043795, dtype=float32), 'eval/episode_reward_linvel_std': Array(55.779858, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.27003, dtype=float32), 'eval/episode_x_position_std': Array(53.56466, dtype=float32), 'eval/episode_x_velocity_std': Array(11.155969, dtype=float32), 'eval/episode_y_position_std': Array(96.89512, dtype=float32), 'eval/episode_y_velocity_std': Array(18.232498, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.40592074394226, 'eval/sps': 938.3756900133269, 'num_steps': 81920}
{'eval/walltime': 1808.3679089546204, 'training/sps': 2936.8611305495397, 'training/walltime': 359.38349533081055, 'training/entropy_loss': Array(-0.00232065, dtype=float32), 'training/policy_loss': Array(-0.05004935, dtype=float32), 'training/total_loss': Array(-0.05205724, dtype=float32), 'training/v_loss': Array(0.00031276, dtype=float32), 'eval/episode_distance_from_origin': Array(3113.0063, dtype=float32), 'eval/episode_distance_reward': Array(0.41827813, dtype=float32), 'eval/episode_forward_reward': Array(69.713, dtype=float32), 'eval/episode_reward': Array(-142.57097, dtype=float32), 'eval/episode_reward_alive': Array(1.9101562, dtype=float32), 'eval/episode_reward_linvel': Array(69.713, dtype=float32), 'eval/episode_reward_quadctrl': Array(-214.6124, dtype=float32), 'eval/episode_x_position': Array(3089.7812, dtype=float32), 'eval/episode_x_velocity': Array(13.942603, dtype=float32), 'eval/episode_y_position': Array(-78.08078, dtype=float32), 'eval/episode_y_velocity': Array(-14.715149, dtype=float32), 'eval/episode_distance_from_origin_std': Array(75.75766, dtype=float32), 'eval/episode_distance_reward_std': Array(0.40641963, dtype=float32), 'eval/episode_forward_reward_std': Array(67.736595, dtype=float32), 'eval/episode_reward_std': Array(68.82328, dtype=float32), 'eval/episode_reward_alive_std': Array(3.3856509, dtype=float32), 'eval/episode_reward_linvel_std': Array(67.736595, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.703803, dtype=float32), 'eval/episode_x_position_std': Array(74.67195, dtype=float32), 'eval/episode_x_velocity_std': Array(13.54732, dtype=float32), 'eval/episode_y_position_std': Array(107.7539, dtype=float32), 'eval/episode_y_velocity_std': Array(19.354204, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.5891227722168, 'eval/sps': 937.1170807902437, 'num_steps': 983040}
{'eval/walltime': 1944.7420234680176, 'training/sps': 2946.2756072829607, 'training/walltime': 387.18809032440186, 'training/entropy_loss': Array(-0.00200319, dtype=float32), 'training/policy_loss': Array(0.01764506, dtype=float32), 'training/total_loss': Array(0.04204268, dtype=float32), 'training/v_loss': Array(0.02640081, dtype=float32), 'eval/episode_distance_from_origin': Array(3173.622, dtype=float32), 'eval/episode_distance_reward': Array(0.73675495, dtype=float32), 'eval/episode_forward_reward': Array(122.792496, dtype=float32), 'eval/episode_reward': Array(-85.87448, dtype=float32), 'eval/episode_reward_alive': Array(5.2109375, dtype=float32), 'eval/episode_reward_linvel': Array(122.792496, dtype=float32), 'eval/episode_reward_quadctrl': Array(-214.61465, dtype=float32), 'eval/episode_x_position': Array(3149.0625, dtype=float32), 'eval/episode_x_velocity': Array(24.558493, dtype=float32), 'eval/episode_y_position': Array(-51.36543, dtype=float32), 'eval/episode_y_velocity': Array(-9.509768, dtype=float32), 'eval/episode_distance_from_origin_std': Array(71.25185, dtype=float32), 'eval/episode_distance_reward_std': Array(0.39255378, dtype=float32), 'eval/episode_forward_reward_std': Array(65.42565, dtype=float32), 'eval/episode_reward_std': Array(68.764244, dtype=float32), 'eval/episode_reward_alive_std': Array(9.771132, dtype=float32), 'eval/episode_reward_linvel_std': Array(65.42565, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(3.4053097, dtype=float32), 'eval/episode_x_position_std': Array(70.77559, dtype=float32), 'eval/episode_x_velocity_std': Array(13.085119, dtype=float32), 'eval/episode_y_position_std': Array(111.35181, dtype=float32), 'eval/episode_y_velocity_std': Array(20.461525, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.37411451339722, 'eval/sps': 938.5945452824586, 'num_steps': 1064960}
{'eval/walltime': 2081.322564601898, 'training/sps': 2972.8193702494495, 'training/walltime': 414.74442315101624, 'training/entropy_loss': Array(-0.00286631, dtype=float32), 'training/policy_loss': Array(-0.02300145, dtype=float32), 'training/total_loss': Array(-0.02017224, dtype=float32), 'training/v_loss': Array(0.00569552, dtype=float32), 'eval/episode_distance_from_origin': Array(3172.5242, dtype=float32), 'eval/episode_distance_reward': Array(0.7655609, dtype=float32), 'eval/episode_forward_reward': Array(127.59349, dtype=float32), 'eval/episode_reward': Array(-92.465775, dtype=float32), 'eval/episode_reward_alive': Array(3.4023438, dtype=float32), 'eval/episode_reward_linvel': Array(127.59349, dtype=float32), 'eval/episode_reward_quadctrl': Array(-224.22716, dtype=float32), 'eval/episode_x_position': Array(3145.7104, dtype=float32), 'eval/episode_x_velocity': Array(25.518696, dtype=float32), 'eval/episode_y_position': Array(-34.621532, dtype=float32), 'eval/episode_y_velocity': Array(-4.5216107, dtype=float32), 'eval/episode_distance_from_origin_std': Array(80.57301, dtype=float32), 'eval/episode_distance_reward_std': Array(0.4636621, dtype=float32), 'eval/episode_forward_reward_std': Array(77.27701, dtype=float32), 'eval/episode_reward_std': Array(77.8703, dtype=float32), 'eval/episode_reward_alive_std': Array(4.354891, dtype=float32), 'eval/episode_reward_linvel_std': Array(77.27701, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(4.9048195, dtype=float32), 'eval/episode_x_position_std': Array(80.53644, dtype=float32), 'eval/episode_x_velocity_std': Array(15.4553995, dtype=float32), 'eval/episode_y_position_std': Array(105.220955, dtype=float32), 'eval/episode_y_velocity_std': Array(20.512148, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.58054113388062, 'eval/sps': 937.1759617977374, 'num_steps': 1146880}
{'eval/walltime': 2217.663383245468, 'training/sps': 2976.246545132671, 'training/walltime': 442.2690246105194, 'training/entropy_loss': Array(-0.00253608, dtype=float32), 'training/policy_loss': Array(-0.04742029, dtype=float32), 'training/total_loss': Array(-0.04797032, dtype=float32), 'training/v_loss': Array(0.00198605, dtype=float32), 'eval/episode_distance_from_origin': Array(3243.44, dtype=float32), 'eval/episode_distance_reward': Array(1.3533592, dtype=float32), 'eval/episode_forward_reward': Array(225.55988, dtype=float32), 'eval/episode_reward': Array(-6.275696, dtype=float32), 'eval/episode_reward_alive': Array(3.1445312, dtype=float32), 'eval/episode_reward_linvel': Array(225.55988, dtype=float32), 'eval/episode_reward_quadctrl': Array(-236.33348, dtype=float32), 'eval/episode_x_position': Array(3208.4136, dtype=float32), 'eval/episode_x_velocity': Array(45.111977, dtype=float32), 'eval/episode_y_position': Array(140.02875, dtype=float32), 'eval/episode_y_velocity': Array(53.605408, dtype=float32), 'eval/episode_distance_from_origin_std': Array(74.93128, dtype=float32), 'eval/episode_distance_reward_std': Array(0.5090833, dtype=float32), 'eval/episode_forward_reward_std': Array(84.84721, dtype=float32), 'eval/episode_reward_std': Array(86.96591, dtype=float32), 'eval/episode_reward_alive_std': Array(4.924093, dtype=float32), 'eval/episode_reward_linvel_std': Array(84.84721, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(5.4105887, dtype=float32), 'eval/episode_x_position_std': Array(76.163506, dtype=float32), 'eval/episode_x_velocity_std': Array(16.969439, dtype=float32), 'eval/episode_y_position_std': Array(131.09068, dtype=float32), 'eval/episode_y_velocity_std': Array(35.00993, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.34081864356995, 'eval/sps': 938.8237599968136, 'num_steps': 1228800}
{'eval/walltime': 2354.235156059265, 'training/sps': 2954.340599355493, 'training/walltime': 469.99771642684937, 'training/entropy_loss': Array(-0.00095147, dtype=float32), 'training/policy_loss': Array(-0.01090474, dtype=float32), 'training/total_loss': Array(-0.00983507, dtype=float32), 'training/v_loss': Array(0.00202115, dtype=float32), 'eval/episode_distance_from_origin': Array(3267.0728, dtype=float32), 'eval/episode_distance_reward': Array(1.6299621, dtype=float32), 'eval/episode_forward_reward': Array(271.66034, dtype=float32), 'eval/episode_reward': Array(34.455765, dtype=float32), 'eval/episode_reward_alive': Array(4.3554688, dtype=float32), 'eval/episode_reward_linvel': Array(271.66034, dtype=float32), 'eval/episode_reward_quadctrl': Array(-243.19003, dtype=float32), 'eval/episode_x_position': Array(3228.9521, dtype=float32), 'eval/episode_x_velocity': Array(54.33207, dtype=float32), 'eval/episode_y_position': Array(174.93839, dtype=float32), 'eval/episode_y_velocity': Array(61.052513, dtype=float32), 'eval/episode_distance_from_origin_std': Array(86.892456, dtype=float32), 'eval/episode_distance_reward_std': Array(0.6626792, dtype=float32), 'eval/episode_forward_reward_std': Array(110.44653, dtype=float32), 'eval/episode_reward_std': Array(110.92614, dtype=float32), 'eval/episode_reward_alive_std': Array(6.2693925, dtype=float32), 'eval/episode_reward_linvel_std': Array(110.44653, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(4.387643, dtype=float32), 'eval/episode_x_position_std': Array(89.63255, dtype=float32), 'eval/episode_x_velocity_std': Array(22.089306, dtype=float32), 'eval/episode_y_position_std': Array(144.99147, dtype=float32), 'eval/episode_y_velocity_std': Array(35.563328, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.571772813797, 'eval/sps': 937.2361313235363, 'num_steps': 1310720}
{'eval/walltime': 2490.5418128967285, 'training/sps': 2956.715580287861, 'training/walltime': 497.70413517951965, 'training/entropy_loss': Array(-0.00015319, dtype=float32), 'training/policy_loss': Array(0.04311073, dtype=float32), 'training/total_loss': Array(0.0459262, dtype=float32), 'training/v_loss': Array(0.00296866, dtype=float32), 'eval/episode_distance_from_origin': Array(3272.3555, dtype=float32), 'eval/episode_distance_reward': Array(1.6461766, dtype=float32), 'eval/episode_forward_reward': Array(274.36273, dtype=float32), 'eval/episode_reward': Array(30.494247, dtype=float32), 'eval/episode_reward_alive': Array(4.2890625, dtype=float32), 'eval/episode_reward_linvel': Array(274.36273, dtype=float32), 'eval/episode_reward_quadctrl': Array(-249.80374, dtype=float32), 'eval/episode_x_position': Array(3241.297, dtype=float32), 'eval/episode_x_velocity': Array(54.872543, dtype=float32), 'eval/episode_y_position': Array(57.9337, dtype=float32), 'eval/episode_y_velocity': Array(19.786308, dtype=float32), 'eval/episode_distance_from_origin_std': Array(94.18461, dtype=float32), 'eval/episode_distance_reward_std': Array(0.6529215, dtype=float32), 'eval/episode_forward_reward_std': Array(108.82023, dtype=float32), 'eval/episode_reward_std': Array(110.54906, dtype=float32), 'eval/episode_reward_alive_std': Array(6.2059727, dtype=float32), 'eval/episode_reward_linvel_std': Array(108.82023, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(3.602436, dtype=float32), 'eval/episode_x_position_std': Array(94.98286, dtype=float32), 'eval/episode_x_velocity_std': Array(21.764051, dtype=float32), 'eval/episode_y_position_std': Array(139.30269, dtype=float32), 'eval/episode_y_velocity_std': Array(28.571325, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.30665683746338, 'eval/sps': 939.0590523589136, 'num_steps': 1392640}
{'eval/walltime': 2626.944475412369, 'training/sps': 2954.940060399056, 'training/walltime': 525.4272017478943, 'training/entropy_loss': Array(0.00078288, dtype=float32), 'training/policy_loss': Array(0.06658784, dtype=float32), 'training/total_loss': Array(0.0772412, dtype=float32), 'training/v_loss': Array(0.00987048, dtype=float32), 'eval/episode_distance_from_origin': Array(3378.371, dtype=float32), 'eval/episode_distance_reward': Array(2.6799831, dtype=float32), 'eval/episode_forward_reward': Array(446.66367, dtype=float32), 'eval/episode_reward': Array(186.57591, dtype=float32), 'eval/episode_reward_alive': Array(6.0820312, dtype=float32), 'eval/episode_reward_linvel': Array(446.66367, dtype=float32), 'eval/episode_reward_quadctrl': Array(-268.8498, dtype=float32), 'eval/episode_x_position': Array(3347.4895, dtype=float32), 'eval/episode_x_velocity': Array(89.33273, dtype=float32), 'eval/episode_y_position': Array(80.56389, dtype=float32), 'eval/episode_y_velocity': Array(23.39016, dtype=float32), 'eval/episode_distance_from_origin_std': Array(140.5249, dtype=float32), 'eval/episode_distance_reward_std': Array(1.3843874, dtype=float32), 'eval/episode_forward_reward_std': Array(230.7309, dtype=float32), 'eval/episode_reward_std': Array(225.97969, dtype=float32), 'eval/episode_reward_alive_std': Array(7.6747293, dtype=float32), 'eval/episode_reward_linvel_std': Array(230.7309, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(14.645007, dtype=float32), 'eval/episode_x_position_std': Array(140.87726, dtype=float32), 'eval/episode_x_velocity_std': Array(46.146187, dtype=float32), 'eval/episode_y_position_std': Array(144.47368, dtype=float32), 'eval/episode_y_velocity_std': Array(32.60014, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.40266251564026, 'eval/sps': 938.3981048414155, 'num_steps': 1474560}
{'eval/walltime': 2763.222722530365, 'training/sps': 2953.155655891798, 'training/walltime': 553.1670196056366, 'training/entropy_loss': Array(7.449669e-05, dtype=float32), 'training/policy_loss': Array(0.02433373, dtype=float32), 'training/total_loss': Array(0.04744988, dtype=float32), 'training/v_loss': Array(0.02304165, dtype=float32), 'eval/episode_distance_from_origin': Array(3488.731, dtype=float32), 'eval/episode_distance_reward': Array(3.9448755, dtype=float32), 'eval/episode_forward_reward': Array(657.47876, dtype=float32), 'eval/episode_reward': Array(387.43503, dtype=float32), 'eval/episode_reward_alive': Array(9.238281, dtype=float32), 'eval/episode_reward_linvel': Array(657.47876, dtype=float32), 'eval/episode_reward_quadctrl': Array(-283.22693, dtype=float32), 'eval/episode_x_position': Array(3453.8523, dtype=float32), 'eval/episode_x_velocity': Array(131.49576, dtype=float32), 'eval/episode_y_position': Array(119.23009, dtype=float32), 'eval/episode_y_velocity': Array(53.53821, dtype=float32), 'eval/episode_distance_from_origin_std': Array(112.37356, dtype=float32), 'eval/episode_distance_reward_std': Array(0.9884624, dtype=float32), 'eval/episode_forward_reward_std': Array(164.74321, dtype=float32), 'eval/episode_reward_std': Array(162.86523, dtype=float32), 'eval/episode_reward_alive_std': Array(9.753398, dtype=float32), 'eval/episode_reward_linvel_std': Array(164.74321, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(9.152291, dtype=float32), 'eval/episode_x_position_std': Array(115.31617, dtype=float32), 'eval/episode_x_velocity_std': Array(32.94863, dtype=float32), 'eval/episode_y_position_std': Array(172.94403, dtype=float32), 'eval/episode_y_velocity_std': Array(43.45986, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.27824711799622, 'eval/sps': 939.2548165751757, 'num_steps': 1556480}
{'eval/walltime': 2899.5984477996826, 'training/sps': 2943.815110279358, 'training/walltime': 580.9948542118073, 'training/entropy_loss': Array(0.00167884, dtype=float32), 'training/policy_loss': Array(0.0615266, dtype=float32), 'training/total_loss': Array(0.09551245, dtype=float32), 'training/v_loss': Array(0.03230701, dtype=float32), 'eval/episode_distance_from_origin': Array(3373.4512, dtype=float32), 'eval/episode_distance_reward': Array(2.333587, dtype=float32), 'eval/episode_forward_reward': Array(388.93112, dtype=float32), 'eval/episode_reward': Array(147.1929, dtype=float32), 'eval/episode_reward_alive': Array(13.3828125, dtype=float32), 'eval/episode_reward_linvel': Array(388.93112, dtype=float32), 'eval/episode_reward_quadctrl': Array(-257.45465, dtype=float32), 'eval/episode_x_position': Array(3343.1611, dtype=float32), 'eval/episode_x_velocity': Array(77.786224, dtype=float32), 'eval/episode_y_position': Array(26.93203, dtype=float32), 'eval/episode_y_velocity': Array(13.777077, dtype=float32), 'eval/episode_distance_from_origin_std': Array(93.491516, dtype=float32), 'eval/episode_distance_reward_std': Array(0.7529216, dtype=float32), 'eval/episode_forward_reward_std': Array(125.48679, dtype=float32), 'eval/episode_reward_std': Array(122.981255, dtype=float32), 'eval/episode_reward_alive_std': Array(10.903605, dtype=float32), 'eval/episode_reward_linvel_std': Array(125.48679, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(9.971784, dtype=float32), 'eval/episode_x_position_std': Array(94.5852, dtype=float32), 'eval/episode_x_velocity_std': Array(25.097359, dtype=float32), 'eval/episode_y_position_std': Array(139.91003, dtype=float32), 'eval/episode_y_velocity_std': Array(32.284157, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.37572526931763, 'eval/sps': 938.5834593892932, 'num_steps': 1638400}
{'eval/walltime': 3035.8811469078064, 'training/sps': 2948.656485674677, 'training/walltime': 608.7769985198975, 'training/entropy_loss': Array(0.00100254, dtype=float32), 'training/policy_loss': Array(0.01495139, dtype=float32), 'training/total_loss': Array(0.03813628, dtype=float32), 'training/v_loss': Array(0.02218235, dtype=float32), 'eval/episode_distance_from_origin': Array(3414.3137, dtype=float32), 'eval/episode_distance_reward': Array(2.81945, dtype=float32), 'eval/episode_forward_reward': Array(469.9083, dtype=float32), 'eval/episode_reward': Array(226.77022, dtype=float32), 'eval/episode_reward_alive': Array(12.386719, dtype=float32), 'eval/episode_reward_linvel': Array(469.9083, dtype=float32), 'eval/episode_reward_quadctrl': Array(-258.3443, dtype=float32), 'eval/episode_x_position': Array(3384.46, dtype=float32), 'eval/episode_x_velocity': Array(93.98164, dtype=float32), 'eval/episode_y_position': Array(-47.69756, dtype=float32), 'eval/episode_y_velocity': Array(2.538724, dtype=float32), 'eval/episode_distance_from_origin_std': Array(105.34322, dtype=float32), 'eval/episode_distance_reward_std': Array(0.87296385, dtype=float32), 'eval/episode_forward_reward_std': Array(145.49385, dtype=float32), 'eval/episode_reward_std': Array(146.39635, dtype=float32), 'eval/episode_reward_alive_std': Array(11.39922, dtype=float32), 'eval/episode_reward_linvel_std': Array(145.49385, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(9.670486, dtype=float32), 'eval/episode_x_position_std': Array(105.45119, dtype=float32), 'eval/episode_x_velocity_std': Array(29.098763, dtype=float32), 'eval/episode_y_position_std': Array(121.47781, dtype=float32), 'eval/episode_y_velocity_std': Array(30.357792, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.28269910812378, 'eval/sps': 939.2241336403789, 'num_steps': 1720320}
{'eval/walltime': 3172.286086320877, 'training/sps': 2957.4956665601726, 'training/walltime': 636.4761092662811, 'training/entropy_loss': Array(0.00129855, dtype=float32), 'training/policy_loss': Array(0.01172955, dtype=float32), 'training/total_loss': Array(0.02977399, dtype=float32), 'training/v_loss': Array(0.0167459, dtype=float32), 'eval/episode_distance_from_origin': Array(3490.1077, dtype=float32), 'eval/episode_distance_reward': Array(4.0726595, dtype=float32), 'eval/episode_forward_reward': Array(678.776, dtype=float32), 'eval/episode_reward': Array(444.1859, dtype=float32), 'eval/episode_reward_alive': Array(20.132812, dtype=float32), 'eval/episode_reward_linvel': Array(678.776, dtype=float32), 'eval/episode_reward_quadctrl': Array(-258.7956, dtype=float32), 'eval/episode_x_position': Array(3459.3828, dtype=float32), 'eval/episode_x_velocity': Array(135.7552, dtype=float32), 'eval/episode_y_position': Array(-69.48892, dtype=float32), 'eval/episode_y_velocity': Array(3.8605258, dtype=float32), 'eval/episode_distance_from_origin_std': Array(99.25612, dtype=float32), 'eval/episode_distance_reward_std': Array(1.1155397, dtype=float32), 'eval/episode_forward_reward_std': Array(185.92273, dtype=float32), 'eval/episode_reward_std': Array(191.88634, dtype=float32), 'eval/episode_reward_alive_std': Array(14.406417, dtype=float32), 'eval/episode_reward_linvel_std': Array(185.92273, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(6.2863364, dtype=float32), 'eval/episode_x_position_std': Array(99.033325, dtype=float32), 'eval/episode_x_velocity_std': Array(37.18455, dtype=float32), 'eval/episode_y_position_std': Array(134.23262, dtype=float32), 'eval/episode_y_velocity_std': Array(33.76009, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.40493941307068, 'eval/sps': 938.3824409201321, 'num_steps': 1802240}
{'eval/walltime': 3308.665069580078, 'training/sps': 2944.905436617953, 'training/walltime': 664.2936408519745, 'training/entropy_loss': Array(0.00089123, dtype=float32), 'training/policy_loss': Array(0.0039272, dtype=float32), 'training/total_loss': Array(0.01869382, dtype=float32), 'training/v_loss': Array(0.01387538, dtype=float32), 'eval/episode_distance_from_origin': Array(3598.5432, dtype=float32), 'eval/episode_distance_reward': Array(5.3531837, dtype=float32), 'eval/episode_forward_reward': Array(892.19617, dtype=float32), 'eval/episode_reward': Array(674.5024, dtype=float32), 'eval/episode_reward_alive': Array(43.210938, dtype=float32), 'eval/episode_reward_linvel': Array(892.19617, dtype=float32), 'eval/episode_reward_quadctrl': Array(-266.2578, dtype=float32), 'eval/episode_x_position': Array(3566.8838, dtype=float32), 'eval/episode_x_velocity': Array(178.43922, dtype=float32), 'eval/episode_y_position': Array(-118.17498, dtype=float32), 'eval/episode_y_velocity': Array(-11.612244, dtype=float32), 'eval/episode_distance_from_origin_std': Array(126.84127, dtype=float32), 'eval/episode_distance_reward_std': Array(1.1641841, dtype=float32), 'eval/episode_forward_reward_std': Array(194.03023, dtype=float32), 'eval/episode_reward_std': Array(207.69878, dtype=float32), 'eval/episode_reward_alive_std': Array(21.509045, dtype=float32), 'eval/episode_reward_linvel_std': Array(194.03023, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(12.463362, dtype=float32), 'eval/episode_x_position_std': Array(126.77333, dtype=float32), 'eval/episode_x_velocity_std': Array(38.80603, dtype=float32), 'eval/episode_y_position_std': Array(127.59077, dtype=float32), 'eval/episode_y_velocity_std': Array(32.766106, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.37898325920105, 'eval/sps': 938.5610373463776, 'num_steps': 1884160}
{'eval/walltime': 3445.05263876915, 'training/sps': 2959.093490824906, 'training/walltime': 691.9777948856354, 'training/entropy_loss': Array(0.00121391, dtype=float32), 'training/policy_loss': Array(-0.00539417, dtype=float32), 'training/total_loss': Array(0.01537938, dtype=float32), 'training/v_loss': Array(0.01955965, dtype=float32), 'eval/episode_distance_from_origin': Array(3769.764, dtype=float32), 'eval/episode_distance_reward': Array(7.1829715, dtype=float32), 'eval/episode_forward_reward': Array(1197.16, dtype=float32), 'eval/episode_reward': Array(1010.9277, dtype=float32), 'eval/episode_reward_alive': Array(85.47656, dtype=float32), 'eval/episode_reward_linvel': Array(1197.16, dtype=float32), 'eval/episode_reward_quadctrl': Array(-278.89178, dtype=float32), 'eval/episode_x_position': Array(3735.7397, dtype=float32), 'eval/episode_x_velocity': Array(239.43198, dtype=float32), 'eval/episode_y_position': Array(-189.36627, dtype=float32), 'eval/episode_y_velocity': Array(-33.99415, dtype=float32), 'eval/episode_distance_from_origin_std': Array(115.847534, dtype=float32), 'eval/episode_distance_reward_std': Array(1.3303872, dtype=float32), 'eval/episode_forward_reward_std': Array(221.73044, dtype=float32), 'eval/episode_reward_std': Array(244.81966, dtype=float32), 'eval/episode_reward_alive_std': Array(29.624395, dtype=float32), 'eval/episode_reward_linvel_std': Array(221.73044, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(14.138932, dtype=float32), 'eval/episode_x_position_std': Array(115.79144, dtype=float32), 'eval/episode_x_velocity_std': Array(44.346104, dtype=float32), 'eval/episode_y_position_std': Array(122.17449, dtype=float32), 'eval/episode_y_velocity_std': Array(35.684116, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.38756918907166, 'eval/sps': 938.5019526417095, 'num_steps': 1966080}
